60	1	0	13.9416	6.2339	7.1003
61	1	0	15.3473	2.20492	16.3264
62	1	0	12.5304	0.570896	4.8792
63	1	0	12.4935	7.07439	16.3016
64	1	0	15.3469	5.43094	4.84969
65	1	0	12.5335	3.83236	7.16698
66	1	0	15.3503	8.72711	7.08639
67	1	0	12.5053	2.18542	16.3481
68	1	0	15.3719	0.52361	4.90631
69	1	0	15.3309	7.07104	16.2835
70	1	0	12.5223	5.41328	4.82828
71	1	0	15.331	3.82408	7.16676
72	1	0	12.5166	8.66391	7.07241
73	1	0	16.7293	-0.278342	16.3376
74	1	0	19.5665	4.63592	16.2347
75	1	0	16.7666	3.00227	4.91111
76	1	0	19.5999	1.40044	7.15878
77	1	0	19.598	7.88238	4.80221
78	1	0	16.775	6.27767	7.13126
79	1	0	19.5469	-0.29021	16.3693
80	1	0	16.7682	4.66444	16.2976
81	1	0	19.57	3.06002	4.83866
82	1	0	16.7587	1.37317	7.18079
83	1	0	16.7477	7.853	4.80168
84	1	0	19.6169	6.28344	7.12157
85	1	0	20.983	2.20214	16.2598
86	1	0	18.1742	0.57348	4.88788
87	1	0	18.1713	7.05975	16.2339
88	1	0	21.0301	5.47529	4.81813
89	1	0	18.1628	3.81675	7.14243
90	1	0	20.9603	8.72303	7.12788
91	1	0	18.1635	2.19289	16.2593
92	1	0	20.9576	0.580752	4.85796
93	1	0	20.9497	7.10144	16.3124
94	1	0	18.1964	5.45913	4.81934
95	1	0	21.0051	3.839	7.10346
96	1	0	18.1691	8.69556	7.10251
97	1	0	-0.226182	9.53294	16.3519
98	1	0	2.65811	14.4079	16.3399
99	1	0	-0.216923	12.813	4.88367
100	1	0	2.60853	11.143	7.20219
101	1	0	2.68104	17.6517	4.80772
102	1	0	-0.153869	16.0782	7.14355
103	1	0	2.63367	9.50506	16.3865
104	1	0	-0.169731	14.3828	16.3075
105	1	0	2.63921	12.7817	4.91991
106	1	0	-0.206731	11.1755	7.20026
107	1	0	-0.156978	17.7239	4.79646
108	1	0	2.6444	16.0289	7.08885
109	1	0	4.07262	11.9688	16.3403
110	1	0	1.21487	10.3663	4.89512
111	1	0	1.23653	16.8335	16.2939
112	1	0	4.05177	15.1885	4.81369
113	1	0	1.20763	13.6334	7.16093
114	1	0	4.06634	18.4727	7.12443
115	1	0	1.22188	11.9321	16.4082
116	1	0	4.04911	10.367	4.83458
117	1	0	4.06889	16.8647	16.2649
118	1	0	1.23727	15.2375	4.82695
119	1	0	4.05561	13.5889	7.13885
120	1	0	1.23744	18.5076	7.11122
121	1	0	5.42698	9.51561	16.3813
122	1	0	8.28933	14.4275	16.3335
123	1	0	5.47829	12.7435	4.83145
124	1	0	8.31245	11.1087	7.13226
125	1	0	8.32334	17.6441	4.80519
126	1	0	5.45654	16.0165	7.09021
127	1	0	8.25416	9.49591	16.277
128	1	0	5.47684	14.4271	16.2925
129	1	0	8.32106	12.7382	4.81582
130	1	0	5.44263	11.1287	7.16493
131	1	0	5.45625	17.6727	4.80481
132	1	0	8.2881	16.0334	7.09549
133	1	0	9.6687	11.9125	16.2209
134	1	0	6.85834	10.3343	4.83994
135	1	0	6.83129	16.9039	16.2725
136	1	0	9.71222	15.1543	4.82929
137	1	0	6.89365	13.5424	7.07931
138	1	0	9.68477	18.5046	7.15802
139	1	0	6.84529	11.9871	16.2498
140	1	0	9.72295	10.3249	4.83858
141	1	0	9.66874	16.8818	16.3606
142	1	0	6.88106	15.1918	4.80412
143	1	0	9.72921	13.555	7.07563
144	1	0	6.87266	18.4713	7.1234
145	1	0	11.0863	9.51787	16.2775
146	1	0	13.8906	14.4607	16.375
147	1	0	11.1867	12.7558	4.74383
148	1	0	13.9579	11.1435	7.08029
149	1	0	13.9118	17.7072	4.85815
150	1	0	11.1078	16.0213	7.12621
151	1	0	13.9036	9.53206	16.2442
152	1	0	11.0437	14.3803	16.3294
153	1	0	14.0054	12.7906	4.80338
154	1	0	11.1406	11.1005	7.08662
155	1	0	11.1095	17.6375	4.88355
156	1	0	13.9113	16.1014	7.13821
157	1	0	15.3146	11.9352	16.2666
158	1	0	12.5782	10.3027	4.80679
159	1	0	12.4792	16.9064	16.411
160	1	0	15.3247	15.2664	4.82451
161	1	0	12.5506	13.587	7.09555
162	1	0	15.3295	18.5386	7.16853
163	1	0	12.4526	11.9597	16.3223
164	1	0	15.3427	10.327	4.78619
165	1	0	15.3334	16.8549	16.3913
166	1	0	12.536	15.2252	4.84359
167	1	0	15.3225	13.6435	7.10263
168	1	0	12.4905	18.5156	7.14618
169	1	0	16.7419	9.49044	16.2521
170	1	0	19.548	14.4027	16.3148
171	1	0	16.7554	12.8305	4.84158
172	1	0	19.5908	11.1675	7.14578
173	1	0	19.5886	17.7488	4.81798
174	1	0	16.7022	16.1551	7.1558
175	1	0	19.5545	9.50942	16.3006
176	1	0	16.718	14.3995	16.3627
177	1	0	19.5569	12.8294	4.90452
178	1	0	16.7538	11.1962	7.09336
179	1	0	16.7529	17.742	4.83372
180	1	0	19.5551	16.109	7.15198
181	1	0	20.9451	11.9288	16.2977
182	1	0	18.176	10.3391	4.80106
183	1	0	18.1836	16.8333	16.2966
184	1	0	20.973	15.2883	4.88004
185	1	0	18.1209	13.6478	7.17194
186	1	0	21.021	18.5252	7.09152
187	1	0	18.1331	11.966	16.319
188	1	0	20.9956	10.3559	4.87119
189	1	0	20.9965	16.8263	16.2984
190	1	0	18.154	15.2754	4.88244
191	1	0	20.9711	13.6474	7.15568
192	1	0	18.1655	18.553	7.1233
193	1	0	-0.204992	19.2696	16.3224
194	1	0	2.58124	24.2053	16.3657
195	1	0	-0.172333	22.573	4.82393
196	1	0	2.65485	20.9505	7.13955
197	1	0	2.62499	27.4674	4.85114
198	1	0	-0.182161	25.8748	7.11855
199	1	0	2.63168	19.2795	16.335
200	1	0	-0.213292	24.17	16.4009
201	1	0	2.64384	22.5624	4.82637
202	1	0	-0.133815	20.9746	7.09104
203	1	0	-0.190168	27.4749	4.81245
204	1	0	2.65456	25.8436	7.10651
205	1	0	4.00489	21.7745	16.3316
206	1	0	1.24593	20.1139	4.76675
207	1	0	1.17345	26.6233	16.3831
208	1	0	4.0267	25.0097	4.86873
209	1	0	1.25186	23.4223	7.14318
210	1	0	4.03037	28.2618	7.11207
211	1	0	1.21092	21.7269	16.3305
212	1	0	4.05051	20.0998	4.85272
213	1	0	4.00477	26.6386	16.3092
214	1	0	1.2244	25.0258	4.86069
215	1	0	4.07182	23.3858	7.13885
216	1	0	1.21231	28.2724	7.12681
217	1	0	5.45536	19.3397	16.3205
218	1	0	8.2554	24.2358	16.2935
219	1	0	5.46013	22.5399	4.90874
220	1	0	8.27983	20.9252	7.15718
221	1	0	8.26782	27.4852	4.82907
222	1	0	5.44128	25.8358	7.13876
223	1	0	8.23928	19.3525	16.33
224	1	0	5.42507	24.2295	16.319
225	1	0	8.30805	22.5497	4.8603
226	1	0	5.48514	20.9253	7.12274
227	1	0	5.42769	27.457	4.82127
228	1	0	8.28086	25.8463	7.08458
229	1	0	9.66581	21.8297	16.3518
230	1	0	6.89128	20.1017	4.83988
231	1	0	6.85778	26.68	16.2967
232	1	0	9.68736	25.0034	4.77792
233	1	0	6.87166	23.3878	7.1243
234	1	0	9.73128	28.3205	7.07898
235	1	0	6.84735	21.8083	16.3056
236	1	0	9.70256	20.0751	4.86187
237	1	0	9.69595	26.6832	16.2363
238	1	0	6.85071	25.0234	4.85179
239	1	0	9.6602	23.414	7.08318
240	1	0	6.87548	28.2967	7.11377
241	1	0	11.0624	19.3483	16.3863
242	1	0	13.9067	24.1719	16.2241
243	1	0	11.0996	22.5608	4.84241
244	1	0	13.9158	20.95	7.12032
245	1	0	13.913	27.4885	4.84654
246	1	0	11.1034	25.8635	7.08374
247	1	0	13.9079	19.3104	16.3351
248	1	0	11.1184	24.2442	16.2672
249	1	0	13.9396	22.5531	4.86934
250	1	0	11.067	20.9301	7.11727
251	1	0	11.1083	27.4917	4.75894
252	1	0	13.92	25.8141	7.11038
253	1	0	15.3108	21.7368	16.2942
254	1	0	12.494	20.1419	4.83774
255	1	0	12.5146	26.6339	16.2811
256	1	0	15.3852	25.0009	4.819
257	1	0	12.4841	23.3783	7.10378
258	1	0	15.3288	28.2673	7.17219
259	1	0	12.4938	21.7856	16.331
260	1	0	15.3335	20.1331	4.87363
261	1	0	15.2983	26.5767	16.2805
262	1	0	12.5063	25.0301	4.80649
263	1	0	15.3445	23.3656	7.08236
264	1	0	12.5357	28.264	7.13308
265	1	0	16.7707	19.3111	16.2784
266	1	0	19.5637	24.1452	16.3391
267	1	0	16.8111	22.613	4.81632
268	1	0	19.6113	20.967	7.10369
269	1	0	19.5871	27.4558	4.85559
270	1	0	16.7489	25.8303	7.14225
271	1	0	19.5731	19.2572	16.3219
272	1	0	16.7401	24.1391	16.2781
273	1	0	19.6103	22.6004	4.81945
274	1	0	16.7777	20.9889	7.1307
275	1	0	16.7427	27.4185	4.87324
276	1	0	19.5773	25.8401	7.16846
277	1	0	20.9977	21.6918	16.3251
278	1	0	18.1886	20.1831	4.81495
279	1	0	18.1466	26.5677	16.3353
280	1	0	21.0233	25.052	4.8681
281	1	0	18.197	23.3866	7.13463
282	1	0	20.9694	28.2812	7.14005
283	1	0	18.1912	21.7391	16.2598
284	1	0	20.9972	20.1891	4.82544
285	1	0	20.9938	26.6047	16.3464
286	1	0	18.2116	25.0189	4.89701
287	1	0	21.0189	23.4383	7.096
288	1	0	18.1558	28.2675	7.15744
289	1	0	-0.211999	-0.266418	9.39317
290	1	0	2.62927	4.61665	9.4094
291	1	0	-0.189483	3.00781	11.6965
292	1	0	2.6099	1.35442	14.0156
293	1	0	2.61585	7.89586	11.7675
294	1	0	-0.211582	6.26432	14.0277
295	1	0	2.61602	-0.27643	9.39833
296	1	0	-0.189661	4.62886	9.40059
297	1	0	2.58116	3.01718	11.6855
298	1	0	-0.188794	1.37849	14.0084
299	1	0	-0.192036	7.93559	11.7867
300	1	0	2.59123	6.24573	14.0692
301	1	0	4.03366	2.17948	9.3753
302	1	0	1.19629	0.519881	11.716
303	1	0	1.1905	7.09489	9.45084
304	1	0	4.01857	5.43774	11.7477
305	1	0	1.18695	3.82349	13.9879
306	1	0	4.02868	8.72294	14.1106
307	1	0	1.22837	2.14781	9.35904
308	1	0	4.03031	0.550324	11.7054
309	1	0	4.00823	7.07102	9.45487
310	1	0	1.23315	5.4433	11.708
311	1	0	4.02013	3.82915	14.0176
312	1	0	1.22937	8.71625	14.0633
313	1	0	5.47045	-0.241637	9.37008
314	1	0	8.25159	4.6376	9.44896
315	1	0	5.45464	2.97856	11.7028
316	1	0	8.27019	1.42482	13.9942
317	1	0	8.28109	7.88494	11.7457
318	1	0	5.40526	6.24967	14.047
319	1	0	8.29252	-0.26022	9.40021
320	1	0	5.43363	4.67498	9.44203
321	1	0	8.25031	3.05201	11.7199
322	1	0	5.41933	1.35544	14.0162
323	1	0	5.4309	7.88888	11.7881
324	1	0	8.26246	6.25273	14.0391
325	1	0	9.6671	2.18889	9.43764
326	1	0	6.87597	0.571904	11.6922
327	1	0	6.87422	7.08631	9.45522
328	1	0	9.65254	5.46922	11.7288
329	1	0	6.82644	3.81487	14.0281
330	1	0	9.66441	8.67029	13.9944
331	1	0	6.84987	2.21445	9.3716
332	1	0	9.68387	0.580378	11.7274
333	1	0	9.74828	7.08429	9.39394
334	1	0	6.81761	5.47588	11.7437
335	1	0	9.69648	3.82401	14.0434
336	1	0	6.83042	8.70486	14.018
337	1	0	11.094	-0.250122	9.38232
338	1	0	13.9322	4.64079	9.476
339	1	0	11.0705	3.0189	11.7722
340	1	0	13.9256	1.3908	14.0511
341	1	0	13.9384	7.87084	11.723
342	1	0	11.0884	6.27234	14.0052
343	1	0	13.9175	-0.283195	9.46634
344	1	0	11.0797	4.6384	9.44161
345	1	0	13.8893	2.99118	11.8114
346	1	0	11.0972	1.38346	14.0598
347	1	0	11.1038	7.8836	11.7213
348	1	0	13.9361	6.26567	14.0151
349	1	0	15.3643	2.15454	9.47561
350	1	0	12.4941	0.53376	11.8014
351	1	0	12.5117	7.05065	9.41001
352	1	0	15.3387	5.43883	11.7317
353	1	0	12.5128	3.85214	14.0499
354	1	0	15.3553	8.74094	13.978
355	1	0	12.501	2.20915	9.43731
356	1	0	15.2948	0.545558	11.7882
357	1	0	15.3505	7.09896	9.3673
358	1	0	12.5161	5.4451	11.7262
359	1	0	15.3358	3.85426	14.0532
360	1	0	12.4996	8.67632	13.9838
361	1	0	16.7369	-0.267569	9.47132
362	1	0	19.5727	4.64659	9.39091
363	1	0	16.7166	2.97467	11.7419
364	1	0	19.6069	1.35893	14.0482
365	1	0	19.5947	7.92042	11.6998
366	1	0	16.7562	6.28951	14.0008
367	1	0	19.5444	-0.259168	9.44835
368	1	0	16.7563	4.62092	9.41676
369	1	0	19.5448	2.97784	11.7125
370	1	0	16.7279	1.34609	14.0435
371	1	0	16.7496	7.91288	11.6766
372	1	0	19.5466	6.26714	13.9538
373	1	0	20.9832	2.19832	9.39683
374	1	0	18.1569	0.533463	11.7717
375	1	0	18.1637	7.08523	9.39199
376	1	0	20.9784	5.43425	11.7067
377	1	0	18.1564	3.80871	14.0033
378	1	0	20.9766	8.74481	14.0381
379	1	0	18.128	2.17427	9.43514
380	1	0	20.9743	0.568383	11.7247
381	1	0	21.006	7.10211	9.42148
382	1	0	18.1391	5.47946	11.6885
383	1	0	20.9727	3.82528	13.9793
384	1	0	18.1474	8.74328	13.99
385	1	0	-0.226552	9.54988	9.48607
386	1	0	2.64543	14.4062	9.39322
387	1	0	-0.206337	12.78	11.7648
388	1	0	2.61206	11.1665	14.1009
389	1	0	2.63021	17.6663	11.6725
390	1	0	-0.203025	16.005	14.0179
391	1	0	2.62942	9.52016	9.50032
392	1	0	-0.18956	14.4462	9.48589
393	1	0	2.64617	12.7798	11.7441
394	1	0	-0.199408	11.1659	14.047
395	1	0	-0.176298	17.6499	11.7136
396	1	0	2.64569	16.025	13.9806
397	1	0	4.07651	11.9754	9.46358
398	1	0	1.20974	10.3748	11.7873
399	1	0	1.22718	16.8594	9.38848
400	1	0	4.08132	15.2168	11.6763
401	1	0	1.25759	13.5855	14.0555
402	1	0	4.03037	18.5184	13.9987
403	1	0	1.20133	12.0162	9.44379
404	1	0	4.03451	10.3451	11.8299
405	1	0	4.02489	16.839	9.38376
406	1	0	1.23827	15.1692	11.7105
407	1	0	4.06974	13.6079	14.002
408	1	0	1.21299	18.4793	14.0306
409	1	0	5.4204	9.49278	9.49478
410	1	0	8.2998	14.4063	9.38058
411	1	0	5.48057	12.8026	11.7488
412	1	0	8.2897	11.1251	13.9852
413	1	0	8.26811	17.7084	11.754
414	1	0	5.45887	16.0526	13.9941
415	1	0	8.29293	9.51092	9.45665
416	1	0	5.49241	14.4041	9.41543
417	1	0	8.30332	12.777	11.7011
418	1	0	5.47865	11.1603	14.0291
419	1	0	5.46889	17.6701	11.6931
420	1	0	8.29845	16.0861	14.0468
421	1	0	9.72014	11.9223	9.40482
422	1	0	6.87749	10.3605	11.7495
423	1	0	6.85828	16.8424	9.38907
424	1	0	9.70646	15.2149	11.733
425	1	0	6.92279	13.6131	14.0129
426	1	0	9.64321	18.5113	14.0926
427	1	0	6.87671	11.9476	9.42098
428	1	0	9.71392	10.3	11.7095
429	1	0	9.6753	16.8608	9.43048
430	1	0	6.93987	15.2591	11.7584
431	1	0	9.71863	13.5765	13.9869
432	1	0	6.84081	18.5482	14.0098
433	1	0	11.1029	9.51395	9.36039
434	1	0	13.9155	14.4467	9.43397
435	1	0	11.0975	12.7839	11.7152
436	1	0	13.8934	11.1412	13.9647
437	1	0	13.9198	17.7114	11.7999
438	1	0	11.0964	16.0486	14.0705
439	1	0	13.9341	9.51119	9.39034
440	1	0	11.1272	14.3887	9.41552
441	1	0	13.9481	12.7739	11.7244
442	1	0	11.1203	11.1108	13.9938
443	1	0	11.0826	17.6871	11.7956
444	1	0	13.9082	16.0801	14.079
445	1	0	15.338	12.0045	9.40213
446	1	0	12.5298	10.3288	11.6879
447	1	0	12.4879	16.876	9.48351
448	1	0	15.3055	15.2818	11.7592
449	1	0	12.5096	13.5954	14.0431
450	1	0	15.3082	18.4776	14.0646
451	1	0	12.5346	11.9381	9.38168
452	1	0	15.3093	10.3433	11.6758
453	1	0	15.2878	16.8903	9.46121
454	1	0	12.522	15.2403	11.7609
455	1	0	15.2921	13.6334	14.0391
456	1	0	12.4474	18.5363	14.0894
457	1	0	16.7538	9.55778	9.34606
458	1	0	19.5361	14.4756	9.44656
459	1	0	16.6864	12.8278	11.7257
460	1	0	19.5385	11.1536	14.0245
461	1	0	19.5758	17.6819	11.7368
462	1	0	16.7127	16.0653	14.063
463	1	0	19.5583	9.55619	9.41475
464	1	0	16.7338	14.4753	9.42248
465	1	0	19.5201	12.7918	11.7204
466	1	0	16.7446	11.176	13.9801
467	1	0	16.7289	17.7002	11.7384
468	1	0	19.578	16.0236	13.9978
469	1	0	20.969	11.9936	9.47637
470	1	0	18.1341	10.3772	11.702
471	1	0	18.1427	16.9102	9.4358
472	1	0	20.9628	15.2375	11.7049
473	1	0	18.112	13.6107	14.0446
474	1	0	20.9861	18.4773	14.0119
475	1	0	18.1284	12.0091	9.41805
476	1	0	20.9366	10.3767	11.7862
477	1	0	20.9936	16.873	9.40642
478	1	0	18.1307	15.2745	11.759
479	1	0	20.9292	13.5996	14.0113
480	1	0	18.1333	18.4632	14.0134
481	1	0	-0.162843	19.3157	9.39012
482	1	0	2.64432	24.1852	9.44975
483	1	0	-0.180425	22.5711	11.7492
484	1	0	2.65698	20.9689	14.0179
485	1	0	2.62308	27.461	11.7238
486	1	0	-0.218157	25.8183	14.0728
487	1	0	2.64366	19.2931	9.39928
488	1	0	-0.145009	24.2123	9.42807
489	1	0	2.63232	22.592	11.7406
490	1	0	-0.173959	20.9417	14.0225
491	1	0	-0.211572	27.448	11.7698
492	1	0	2.59663	25.8475	14.0494
493	1	0	4.07461	21.7443	9.43456
494	1	0	1.24034	20.1346	11.7269
495	1	0	1.19514	26.6316	9.43394
496	1	0	4.02856	25.0099	11.7583
497	1	0	1.18029	23.3963	14.0578
498	1	0	4.0043	28.243	14.0047
499	1	0	1.24745	21.7389	9.42141
500	1	0	4.03469	20.0998	11.7629
501	1	0	4.04974	26.6682	9.42495
502	1	0	1.22622	25.0549	11.7659
503	1	0	4.02639	23.4228	14.0595
504	1	0	1.19013	28.2443	14.018
505	1	0	5.43723	19.3007	9.43963
506	1	0	8.26509	24.224	9.39541
507	1	0	5.41776	22.5779	11.7497
508	1	0	8.2898	20.9837	14.0065
509	1	0	8.27911	27.4697	11.7327
510	1	0	5.44454	25.8581	14.0244
511	1	0	8.26893	19.3083	9.40467
512	1	0	5.45576	24.2106	9.45633
513	1	0	8.23842	22.6299	11.7261
514	1	0	5.44777	20.9787	14.0377
515	1	0	5.44286	27.4752	11.7222
516	1	0	8.26774	25.852	14.0105
517	1	0	9.64189	21.8029	9.40614
518	1	0	6.87331	20.1708	11.7332
519	1	0	6.85518	26.6545	9.40427
520	1	0	9.68443	25.0565	11.7002
521	1	0	6.84952	23.4382	14.0372
522	1	0	9.69132	28.2958	13.9791
523	1	0	6.85687	21.7729	9.43469
524	1	0	9.65288	20.1274	11.7454
525	1	0	9.73296	26.6611	9.38008
526	1	0	6.87376	25.0551	11.7431
527	1	0	9.68619	23.4121	13.994
528	1	0	6.87813	28.2743	14.0027
529	1	0	11.071	19.335	9.43516
530	1	0	13.9215	24.1925	9.3903
531	1	0	11.0729	22.5679	11.7145
532	1	0	13.8966	20.9305	14.0113
533	1	0	13.9234	27.4437	11.7527
534	1	0	11.0844	25.8518	13.9804
535	1	0	13.9017	19.3319	9.46537
536	1	0	11.0708	24.1732	9.39726
537	1	0	13.9224	22.5541	11.6944
538	1	0	11.0417	20.9697	14.0723
539	1	0	11.1544	27.4602	11.7089
540	1	0	13.9021	25.7976	13.9738
541	1	0	15.3293	21.7579	9.37236
542	1	0	12.4668	20.1494	11.7446
543	1	0	12.5178	26.6082	9.40512
544	1	0	15.3143	25.0036	11.671
545	1	0	12.5252	23.3689	13.988
546	1	0	15.3179	28.2369	14.0663
547	1	0	12.4933	21.7538	9.38188
548	1	0	15.3219	20.1289	11.7329
549	1	0	15.3193	26.6333	9.42812
550	1	0	12.4973	24.9764	11.7142
551	1	0	15.3449	23.3505	13.9642
552	1	0	12.5112	28.2961	14.0541
553	1	0	16.7646	19.3282	9.4437
554	1	0	19.5821	24.1748	9.4399
555	1	0	16.7524	22.5258	11.6735
556	1	0	19.6049	20.8764	13.9908
557	1	0	19.5713	27.3942	11.7721
558	1	0	16.7187	25.7902	14.0079
559	1	0	19.6162	19.3235	9.44163
560	1	0	16.7455	24.1671	9.43385
561	1	0	19.5991	22.5342	11.6962
562	1	0	16.737	20.9031	14.0057
563	1	0	16.7502	27.412	11.697
564	1	0	19.5397	25.7888	14.0521
565	1	0	21.0215	21.7641	9.3965
566	1	0	18.1762	20.1173	11.7056
567	1	0	18.1346	26.5918	9.42843
568	1	0	20.9593	24.994	11.755
569	1	0	18.1727	23.3517	14.0049
570	1	0	20.9211	28.2521	14.0369
571	1	0	18.1846	21.7245	9.39967
572	1	0	21.0237	20.0702	11.7166
573	1	0	20.9762	26.6481	9.43684
574	1	0	18.1625	24.9667	11.7465
575	1	0	20.9626	23.3569	14.0643
576	1	0	18.1466	28.2123	14.0605
